91.530000	92.460000	33	020
94.230000	95.020000	34	020
97.350000	98.190000	35	020
100.230000	101.030000	36	020
103.120000	103.950000	37	020
105.880000	106.610000	38	020
108.570000	109.370000	39	020
110.970000	112.270000	40	020
114.370000	115.500000	41	020
117.600000	118.570000	42	020
120.590000	121.330000	43	020
123.430000	124.370000	44	020
126.400000	127.490000	45	020
129.230000	130.220000	46	020
132.350000	134.110000	47	020
135.990000	137.200000	48	020
139.240000	140.520000	49	020
142.580000	143.390000	50	020
145.570000	146.300000	51	020
148.260000	149.320000	52	020
151.330000	152.120000	53	020
154.170000	154.780000	54	020
156.650000	157.710000	55	020
159.380000	160.520000	56	020
162.380000	163.600000	57	020
165.450000	166.410000	58	020
168.240000	169.300000	59	020
171.090000	172.190000	60	020
174.060000	174.730000	61	020
177.030000	177.830000	62	020
4.990000	5.990000	2	022
6.660000	7.480000	3	022
8.840000	9.670000	4	022
10.400000	11.510000	5	022
12.830000	14.720000	6	022
15.550000	16.560000	7	022
17.160000	17.900000	8	022
19.060000	19.930000	9	022
20.430000	21.300000	10	022
21.970000	22.930000	11	022
23.590000	24.410000	12	022
25.010000	26.050000	13	022
26.910000	27.830000	14	022
28.270000	29.170000	15	022
29.780000	30.930000	16	022
31.660000	32.680000	17	022
33.100000	33.890000	18	022
34.800000	35.560000	19	022
36.150000	37.440000	20	022
38.410000	39.060000	21	022
39.830000	40.760000	22	022
41.730000	42.680000	23	022
43.610000	44.570000	24	022
45.670000	46.630000	25	022
47.620000	48.620000	26	022
49.630000	50.490000	27	022
51.510000	52.360000	28	022
53.470000	54.980000	29	022
56.250000	56.970000	30	022
57.530000	58.630000	31	022
59.610000	60.460000	32	022
61.680000	62.390000	33	022
62.900000	63.770000	34	022
64.600000	66.060000	35	022
67.420000	68.230000	36	022
69.320000	70.610000	37	022
71.210000	72.100000	38	022
73.050000	74.120000	39	022
75.140000	76.020000	40	022
77.130000	78.240000	41	022
79.320000	80.270000	42	022
81.180000	82.240000	43	022
83.030000	83.740000	44	022
84.540000	85.380000	45	022
86.470000	87.190000	46	022
88.070000	88.860000	47	022
89.430000	90.220000	48	022
91.130000	92.550000	49	022
93.760000	94.480000	50	022
95.240000	97.190000	51	022
97.600000	98.980000	52	022
100.130000	101.290000	53	022
102.050000	103.350000	54	022
104.630000	105.510000	55	022
106.730000	107.450000	56	022
108.080000	110.230000	57	022
110.900000	111.620000	58	022
113.020000	114.920000	59	022
116.120000	117.050000	60	022
118.370000	119.300000	61	022
119.810000	120.700000	62	022
122.030000	122.880000	63	022
123.760000	124.600000	64	022
125.540000	126.560000	65	022
127.980000	129.190000	66	022
130.120000	130.860000	67	022
132.140000	132.950000	68	022
134.040000	134.870000	69	022
135.970000	136.730000	70	022
137.990000	138.890000	71	022
5.530000	6.370000	2	021
7.870000	8.720000	3	021
10.600000	11.570000	4	021
13.540000	14.570000	5	021
16.250000	17.080000	6	021
18.950000	19.690000	7	021
21.600000	22.430000	8	021
24.400000	25.460000	9	021
27.530000	28.440000	10	021
29.910000	30.790000	11	021
32.430000	33.740000	12	021
35.530000	36.620000	13	021
38.590000	39.550000	14	021
41.570000	42.640000	15	021
44.340000	45.200000	16	021
47.080000	48.310000	17	021
50.190000	50.980000	18	021
52.850000	53.610000	19	021
54.660000	55.670000	20	021
57.970000	59.120000	21	021
61.130000	62.110000	22	021
64.150000	65.010000	23	021
67.130000	68.160000	24	021
70.460000	71.720000	25	021
73.760000	74.670000	26	021
76.780000	77.770000	27	021
79.830000	80.430000	28	021
82.300000	83.330000	29	021
85.360000	86.130000	30	021
88.080000	89.070000	31	021
91.050000	92.190000	32	021
94.690000	95.530000	33	021
97.670000	98.480000	34	021
100.230000	101.090000	35	021
102.940000	103.830000	36	021
105.560000	106.510000	37	021
108.520000	109.420000	38	021
111.390000	112.310000	39	021
114.240000	115.130000	40	021
116.950000	117.860000	41	021
119.510000	120.520000	42	021
122.670000	123.490000	43	021
125.020000	125.970000	44	021
127.610000	128.440000	45	021
130.340000	131.060000	46	021
132.940000	134.600000	47	021
136.940000	137.750000	48	021
139.470000	140.080000	49	021
142.220000	143.000000	50	021
144.670000	145.870000	51	021
148.020000	149.110000	52	021
151.110000	152.020000	53	021
154.080000	155.100000	54	021
157.010000	157.870000	55	021
160.040000	161.110000	56	021
7.000000	7.900000	2	017
9.450000	10.480000	3	017
11.870000	13.060000	4	017
14.530000	15.050000	5	017
16.020000	17.790000	6	017
18.790000	19.620000	7	017
20.880000	21.730000	8	017
22.200000	24.010000	9	017
24.840000	25.630000	10	017
26.910000	27.650000	11	017
28.570000	29.380000	12	017
30.310000	31.090000	13	017
32.510000	33.370000	14	017
34.030000	34.650000	15	017
35.590000	37.020000	16	017
38.160000	39.160000	17	017
39.830000	40.690000	18	017
41.750000	42.280000	19	017
44.040000	44.770000	20	017
46.150000	46.990000	21	017
48.090000	48.860000	22	017
49.730000	50.630000	23	017
51.750000	52.870000	24	017
53.680000	54.720000	25	017
55.850000	56.800000	26	017
57.790000	58.580000	27	017
60.150000	61.580000	28	017
63.610000	64.670000	29	017
65.780000	66.590000	30	017
68.450000	69.740000	31	017
71.180000	72.300000	32	017
73.790000	74.540000	33	017
75.900000	76.750000	34	017
78.040000	78.950000	35	017
79.850000	81.080000	36	017
82.470000	83.470000	37	017
84.850000	86.210000	38	017
87.630000	88.330000	39	017
90.000000	91.580000	40	017
92.950000	94.030000	41	017
95.730000	97.310000	42	017
99.010000	100.540000	43	017
101.350000	102.550000	44	017
103.640000	104.550000	45	017
105.980000	107.990000	46	017
110.320000	111.040000	47	017
112.520000	113.200000	48	017
114.450000	115.040000	49	017
116.680000	117.430000	50	017
119.610000	121.310000	51	017
123.130000	124.150000	52	017
125.300000	126.660000	53	017
128.380000	129.200000	54	017
130.540000	131.350000	55	017
132.530000	133.700000	56	017
135.090000	136.040000	57	017
137.310000	138.080000	58	017
5.490000	7.220000	2	024
9.210000	10.110000	3	024
11.630000	12.390000	4	024
13.380000	13.980000	5	024
14.900000	15.910000	6	024
16.540000	17.090000	7	024
18.070000	18.850000	8	024
19.960000	20.940000	9	024
