ZoneID	Zone	Number	IndexName_1	SpokenName_1	Speaker_1	SpeakerID_1	Start_1	End_1	Duration_1	IndexName_2	SpokenName_2	Speaker_2	SpeakerID_2	Start_2	End_2	IndexName_3	SpokenName_3	Speaker_3	SpeakerID_3	Start_3	End_3	CommonName	UnspokenName	ExtendedName	VariantName	MisspelledName	Note_speech	Note_place	SeeType	See	See Text	SeeZoneID_1	SeeZone_1	SeeName_1	SeeNotes_1	SeeZoneID_2	SeeZone_2	SeeName_2	SeeNotes_2	SeeZone_3	SeeName_3	SeeNotes_3	SeeZone_4	SeeName_4	SeeNotes_4	Kind_1	Super_1	Kind_2	Super_2	Kind_3	Super_3	Kind_4	Super_4	Kind_5	Super_5
172	Fiordland	5	Hauroko	HAU-ROko	George Te Au	18	13.83	14.73	0.90																																					lake									
172	Fiordland	6	Hāwea	HĀwea	George Te Au	18	16.89	17.85	0.96													Bligh Sound																								sound									
172	Fiordland	7	Hikipari	HIki-PAri	George Te Au	18	19.49	20.31	0.82																																					pass									
172	Fiordland	8	Hine-nui	HIne-NUI	George Te Au	18	22.46	23.56	1.10													Thompson Sound																								sound									
172	Fiordland	9	Hine-te-Awa	HIne-te-Awa	Maika Mason	64	25.09	26.16	1.07													Bowen Falls																								waterfall									
172	Fiordland	10	Hinewera	HIne-WEra	George Te Au	18	27.61	28.57	0.96																			from Lake Widgeon																		waterfall									
172	Fiordland	11	Huihui-kōura	HUIhui-KŌUra	George Te Au	18	30.84	31.84	1.00													Breaksea Sound																								sound									
172	Fiordland	12	Kā Puke Hore	kā PUke HOre	George Te Au	18	34.09	35.62	1.53													Bald Peaks																								peaks									
172	Fiordland	13	Kaherekoau	kaHEre-KOau	George Te Au	18	37.96	39.4	1.44																																					mountains									
172	Fiordland	14	Kāhui-kākāpō	KĀhui KĀkāpō	George Te Au	18	41.8	43.26	1.46													Doubtful Sound						or Halls Arm only																		sound									
172	Fiordland	15	Kai-kiekie	KAI-KIEkie	George Te Au	18	45.23	46.81	1.58													Bradshaw Sound																								sound									
172	Fiordland	16	Kaikokopu	KAI-KOkopu	George Te Au	18	48.66	50.15	1.49																																					stream									
172	Fiordland	17	Kaipō	KAIpō	Maika Mason	64	52.22	53.61	1.39																																					bay									
172	Fiordland	18	Kaituna	KAI-TUna	George Te Au	18	55.65	56.3	0.65																																					stream									
172	Fiordland	19	Kākāpō	KĀkāpō	George Te Au	18	57.64	58.77	1.13																																					range		lake							
172	Fiordland	20	Kanawera	KAnawera	George Te Au	18	60.47	61.47	1.00													Steep-To Island																								island									
172	Fiordland	21	Kīwī	KĪwī	George Te Au	18	63.28	64.26	0.98																																					burn									
172	Fiordland	22	Kōurariki	KŌura-RIki	George Te Au	18	66.21	66.97	0.76													Cape Providence																								cape									
172	Fiordland	23	Manutītī	MAnu-TĪtī	George Te Au	18	69.76	70.87	1.11													Dusky Sound																								sound									
172	Fiordland	24	Māuikatau	MĀui-KAtau	George Te Au	18	72.92	74.21	1.29													Resolution Island																								island									
172	Fiordland	25	Moanawhenuapōuri	MOAna-WHEnua-PŌuri	George Te Au	18	76.72	78.36	1.64													Edwardson Sound																								sound									
172	Fiordland	26	Motu-tāwaki	MOtu TĀwaki	George Te Au	18	80.49	82.41	1.92													Passage Island						in Chalky Inlet																		island									
172	Fiordland	27	Motukiekie	MOtu-KIEkie	George Te Au	18	84.29	85.9	1.61																			in Dusky Sound																		island									
172	Fiordland	28	Murihiku	MUri-HIku	George Te Au	18	87.4	89.38	1.98																			on Coal Island																		point									
172	Fiordland	29	Namu	NAmu	George Te Au	18	90.89	91.96	1.07													Deas Cove						in Thompson Sound																		bay									
172	Fiordland	30	Ohanui	Oha-NUI	George Te Au	18	93.4	94.38	0.98													Windsor Point																								point									
172	Fiordland	31	Orariki	Ora-RIki	George Te Au	18	95.8	96.77	0.97													Landing Bay						in Chalky Inlet																		bay									
172	Fiordland	32	Papa-pounamu	PApa-POUnamu	George Te Au	18	98.83	99.89	1.06													Poison Bay																								bay									
172	Fiordland	33	Parakiore	PAra-KIOre	George Te Au	18	101.97	103.37	1.40													Cameron Mountains																								mountains									
172	Fiordland	34	Patakihaukea	PAtaki-HAUkea	George Te Au	18	105.63	106.87	1.24																																					pass									
172	Fiordland	35	Pātanga	PĀtanga	George Te Au	18	109.08	111.39	2.31																																					peak									
172	Fiordland	36	Pātuki	PĀtuki	George Te Au	18	113.37	114.33	0.96																																					peak									
172	Fiordland	37	Pī-karoro	PĪ-KAroro	George Te Au	18	115.68	116.61	0.93													Styles Island						in Caswell Sound																		island									
172	Fiordland	38	Piopiotahi	PIOpio-TAhi	George Te Au	18	118.92	120.11	1.19													Milford Sound																								sound									
172	Fiordland	39	Pipi-wharauroa	PIpi-whaRAUroa	George Te Au	18	121.86	123.21	1.35													Little Island or Resolution Island																								island									
172	Fiordland	40	Pōteriteri	PŌ-TEri·teri	George Te Au	18	125.24	126.9	1.66																																					lake		peak							
172	Fiordland	41	Puhakereka	PUha-KEreka	George Te Au	18	128.33	129.54	1.21	Puhakere												Coal Island			Puhakere																					island									
172	Fiordland	42	Pukenui	PUke-NUI	George Te Au	18	131.42	132.67	1.25													Anchor Island, Preservation Inlet																								island		inlet							
172	Fiordland	43	Rakitūmā	RAki-TŪ-MĀ	George Te Au	18	134.67	135.67	1.00													Dark Cloud Range, Preservation Inlet, Chalky Island, Cuttle Cove																								range		inlet		island		cove			
172	Fiordland	44	Tahutahi	TAhu-TAhi	George Te Au	18	137.91	139.23	1.32													Cascade River																								river									
172	Fiordland	45	Taiari	TAI-Ari	George Te Au	18	141.49	142.52	1.03													Chalky Inlet																								inlet									
172	Fiordland	46	Taiporoporo	TAI-POro·poro	George Te Au	18	144.91	146.06	1.15													possibly Caswell Sound																								sound									
172	Fiordland	47	Tamatea	TAmatea	George Te Au	18	147.86	149.22	1.36													possibly Dusky Sound																								sound									
172	Fiordland	48	Tātaki	TĀtaki	George Te Au	18	150.93	151.99	1.06													Dusky Sound																								sound									
172	Fiordland	49	Tau-moana	TAU-MOAna	George Te Au	18	154	154.95	0.95	Te Au-moana												Five Fingers Peninsula	Te Au-moana					on Resolution Island																		peninsula									
172	Fiordland	50	Tauraka	TAUraka	George Te Au	18	156.82	158.1	1.28													Marshall Rocks																								rocks									
172	Fiordland	51	Tāwhiti-tārere	TĀwhiti-TĀrere	George Te Au	18	160.4	161.39	0.99													Puysegur Point																								point									
172	Fiordland	52	Tāwhitiwhitiroro	TĀwhiti·whiti-ROro	George Te Au	18	163.55	165.15	1.60													Puysegur Point																								point									
172	Fiordland	53	Te Anahāwea	te Ana-HĀwea	George Te Au	18	167.78	169.57	1.79													Bligh Sound																								sound									
172	Fiordland	54	Te Au	te AU	George Te Au	18	172.67	174.04	1.37																																					lake		saddle							
172	Fiordland	55	Te Hāpua	te HĀpua	George Te Au	18	177.08	177.94	0.86													Sutherland Sound																								sound									
172	Fiordland	56	Te Horaka ō te Kākahu ō Tamatea	te HOraka ō te KĀkahu ō TAmatea	George Te Au	18	180.2	181.18	0.98																			off Chalky Island																		rocks									
172	Fiordland	57	Te Houhou	te HOUhou	George Te Au	18	184.05	185.79	1.74													George Sound																								sound									
172	Fiordland	58	Te Kākahu ō Tamatea	te KĀkahu ō TAmatea	George Te Au	18	186.33	188.38	2.05													Chalky Island																								island									
172	Fiordland	59	Te Kohoperoa	te KOhope-ROA	George Te Au	18	190.35	191.37	1.02													Earshall Cove						on Resolution Island																		cove									
172	Fiordland	60	Te Moana Taupokapoka ā Tāfaki	te MOAna TAUpoka·poka ā TĀfaki	Huata Holmes	37	193.54	195.68	2.14	Te Moana Taupokapoka ā Tāwhaki												Tasman Sea off Fiordland			Te Moana Taupokapoka ā Tāwhaki																					sea									
172	Fiordland	61	Te Moana	te MOAna  	George Te Au	18	198.18	199.67	1.49													Lake Ada																								lake									
172	Fiordland	62	Te One-pakake	te One PAkake	George Te Au	18	201.61	203.69	2.08													Revolver Bay						in Preservation Inlet																		bay									
172	Fiordland	63	Te Oneroa	te One-ROA	George Te Au	18	205.49	206.52	1.03													Cuttle Cove																								cove									
172	Fiordland	64	Te Pari	te PAri	George Te Au	18	208.59	210.9	2.31													Mitre Peak, Milford Sound																								peak		sound							
172	Fiordland	65	Te Pukarehu-ō-te-ahi-ō-Tamatea	te PUkarehu ō te Ahi ō TAmatea	George Te Au	18	212.25	213.46	1.21	Te Pukarehu-ō-te-ahi-ā-Tamatea												Red Head Cliff			Te Pukarehu-ō-te-ahi-ā-Tamatea			in Chalky Inlet																		cliff									
172	Fiordland	66	Te Raho ō Tū te Raki Whano	te RAho ō TŪ te RAki WHAno	Maika Mason	64	215.17	216.19	1.02	Te Raho ō Tū															Te Raho ō Tū			at Mitre Peak																		rocks									
172	Fiordland	67	Te Rā	te RĀ	George Te Au	18	218.04	221.47	3.43													Dagg Sound																								sound									
172	Fiordland	68	Te Rua ō te Moko	te RUA ō te MOko	George Te Au	18	224.42	226.53	2.11													Fiordland																								region									
172	Fiordland	69	Te Rua ō te Motu	te RUA ō te MOtu	George Te Au	18	227.91	228.75	0.84													Museum Range																								mountains									
172	Fiordland	70	Te Taka-ō-te-kārehu-ō-Tamatea	te TAka ō te KĀrehu ō TAmatea	George Te Au	18	230.32	232.35	2.03																			in Chalky Inlet																		cliff									
172	Fiordland	71	Te Tautea ā Tū te Raki Whanoa				233.5	235.45	1.95													Sutherland Falls	Te Tautea ā Tū te Raki Whanoa																							waterfall									
172	Fiordland	72	Te Wera	te WEra	George Te Au	18	237.86	241.44	3.58																																					mountain									
172	Fiordland	73	Te Whaiti	te WHAiti	George Te Au	18	243.15	243.94	0.79													Narrow Bend						in Preservation Inlet																		channel									
172	Fiordland	74	Te Whakatakanga ō Karehu ō Tamatea	te whaka·TAkanga ō KArehu ō TAmatea	George Te Au	18	245.48	246.46	0.98													Fiordland Coast							but see also	Te Taka ō te Kārehu ō Tamatea	but see also Te Taka ō te Kārehu ō Tamatea			Te Taka ō te Kārehu ō Tamatea												coast									
172	Fiordland	75	Tūtoko	TŪtoko	Maika Mason	64	248.43	253.13	4.70																																					mountain		river							
172	Fiordland	76	Wai-kōtuku	WAI-KŌtuku	George Te Au	18	255.31	256.14	0.83													Seaforth River																								river									
172	Fiordland	77	Wai-maunu	WAI-MAUnu	George Te Au	18	258.11	259.41	1.30													Broughton Arm						in Breaksea Sound																		arm									
172	Fiordland	78	Waikākāpō	WAI-KĀkāpō	George Te Au	18	260.05	261.65	1.60																																					stream									
172	Fiordland	79	Wairaurahiri	WAI-RAU-RAhiri	George Te Au	18	262.57	263.84	1.27																			into Lake Hauroko																		river									
172	Fiordland	80	Wairere	WAI-REre	George Te Au	18	264.99	266.56	1.57																																					stream									
172	Fiordland	81	Waitapu	WAI-TApu	George Te Au	18	268.07	269.1	1.03																																					stream									
172	Fiordland	82	Waituna	WAI-TUna	George Te Au	18	270.14	271.16	1.02													West Cape																								cape									
172	Fiordland	83	Waitutu	WAI-TUtu	George Te Au	18	272.26	273.24	0.98																			into Lake Pōteriteri																		river									
172	Fiordland	84	Waiunu	WAI-Unu	Maika Mason	64	274.4	275.49	1.09	Waiuna																Waiuna																				lagoon									
172	Fiordland	85	Wāwāhi-waka	WĀwāhi-WAka	Maika Mason	64	276.71	277.52	0.81													Lake Alabaster																								lake									
172	Fiordland	86	Wera	WEra	George Te Au	18	278.68	279.81	1.13																																					peak									
172	Fiordland	87	Whakatipu Kātuka	WHAkaTIpu KĀtuka	Maika Mason	64	281.35	282.04	0.69	Wakatipu Kātuka												Hollyford River			Wakatipu Kātuka																					river									
172	Fiordland	88	Whakatipu Waitai	WHAkaTIpu-WAI·tai	Maika Mason	64	284.14	285.74	1.60	Wakatipu Waitai												Lake McKerrow			Wakatipu Waitai																					lake									
172	Fiordland	89					286.91	288.34	1.43																																														
173	South Westland	0	Intro	Zone 173: South Westland	Hugh Young	38	1.12	4.01	2.89																																					intro									
173	South Westland	1	Aoraki	AOraki	Maika Mason	64	5.95	6.68	0.73													Mount Cook																								mountain									
173	South Westland	2	Arahura	Ara-HUra	Maika Mason	64	8.31	9.07	0.76																																					river		locality	1						
173	South Westland	3	Arawhata	Ara-WHAta	Maika Mason	64	10.79	11.59	0.80	Arawata																Arawata																				river		locality							
173	South Westland	4	Aroaro-kaehe	Aro·aro-kaehe	Maika Mason	64	13.64	15.04	1.40													Moorehouse Range																								range									
173	South Westland	5	Ata Pūai	Ata PŪai	Maika Mason	64	17.46	18.52	1.06													Lake Alpine																								lake									
173	South Westland	6	Awarua	Awa-RUA	Maika Mason	64	20.54	21.3	0.76													Haast River																								river									
173	South Westland	7	Awataikato	Awa-TAIkato	Maika Mason	64	22.89	23.94	1.05																																					point									
173	South Westland	8	Awatuna	Awa-TUna	Maika Mason	64	25.89	26.74	0.85																																					locality									
173	South Westland	9	Hainua Kura	HAInua KUra	Maika Mason	64	28.61	29.8	1.19																																					river									
173	South Westland	10	Hanata	HAnata	Maika Mason	64	31.12	31.73	0.61																																					island									
173	South Westland	11	Harihari	HAri·hari	Maika Mason	64	32.87	33.62	0.75																																					locality									
173	South Westland	12	Heretaniwha	HEre-TAniwha	Maika Mason	64	34.98	36.13	1.15													Jacobs River, Bruce Bay																								river		bay		point					
173	South Westland	13	Hokitika	HOki-TIka	Maika Mason	64	37.77	38.66	0.89																																					river		town							
173	South Westland	14	Horokau	HOro-KAU	Maika Mason	64	39.84	40.65	0.81													Mount Tasman																								mountain									
173	South Westland	15	Houhou	HOUhou	Maika Mason	64	41.82	42.38	0.56																																					locality									
173	South Westland	16	Kaihinu	KAI-HInu	Maika Mason	64	43.91	44.53	0.62																																					locality									
173	South Westland	17	Kākāpōtahi	KĀkā-PŌtahi	Maika Mason	64	45.5	46.67	1.17																Kākāpō-tahi																					locality									
173	South Westland	18	Kākātahi	KĀkā-TAhi	Maika Mason	64	48.32	49.2	0.88																				but see	Kōkakotahi	but see Kōkakotahi			Kōkakotahi												locality									
173	South Westland	19	Kakiroa	KAki-ROA	Maika Mason	64	51.03	51.83	0.80													Mount Sefton																								mountain									
173	South Westland	20	Kāniere	KĀniere	Maika Mason	64	53.46	54.57	1.11	Kaniēre															Kaniēre			KĀniere is old, KAniĒre is modern																		lake		river		forks		locality			
173	South Westland	21	Kānui Mata	KĀnui MAta	Maika Mason	64	56.3	57.14	0.84													Bold Head																								headland									
173	South Westland	22	Kārangarua	KĀranga-RUA	Maika Mason	64	59.11	60.06	0.95	Karanga-rua															Karanga-rua																					range		river		State Forest		locality			
173	South Westland	23	Kāwaka	KĀwaka	Maika Mason	64	62.25	63.01	0.76	Kāikawaka	KAIkāwaka	Maika Mason	64	64.23	65.2	Kāhikawaka									Kāhikawaka																					creek									
173	South Westland	24	Kinihea	KInihea	Maika Mason	64	66.93	67.73	0.80																																					mountain									
173	South Westland	25	Kirikākata	KIriKĀkata	Maika Mason	64	69.47	70.44	0.97																			on Aoraki																		rockfall									
173	South Westland	26	Kōhaihai	KŌ·HAIhai	Maika Mason	64	72.41	73.28	0.87	Kōwhaiwhai												Gillesbies Point			Kōwhaiwhai																					point									
173	South Westland	27	Kōhuamārua	KŌhua-MĀrua	Maika Mason	64	75.53	76.87	1.34	Koamaru												Long Point				Koamaru																				point		bluff							
173	South Westland	28	Kohukohu	KOhu·kohu	Maika Mason	64	79.09	80.03	0.94													Bannock Brae																								ridge									
173	South Westland	29	Kōkātahi	KŌkātahi	Maika Mason	64	82	83.08	1.08	Kōkakotahi														Kōkakotahi																						river		locality							
173	South Westland	30	Kōkiterangi	KŌkiteRAngi	Maika Mason	64	85.19	86.23	1.04	Koitirangi												Mount Camelback				Koitirangi																				mountain		locality							
173	South Westland	31	Māhinaāpua	MĀhiNA·Āpua	Maika Mason	64	87.67	89.01	1.34	Mahinapua																Mahinapua		double vowel																		Lake		locality							
173	South Westland	32	Mahitahi	MAhitahi	Maika Mason	64	90.47	91.16	0.69													Bruce Bay																								bay		river							
173	South Westland	33	Maitahi						0.00													Lake Ianthe	Maitahi																							lake									
173	South Westland	34	Makawhīo	MAka-WHĪo	Maika Mason	64	93.18	94.3	1.12																																					point		river							
173	South Westland	35	Manakaiaua	MAnaKAIaua	Maika Mason	64	96.08	97.2	1.12																																					river		locality							
173	South Westland	36	Māpourika	MĀ-POUrika	Maika Mason	64	98.36	99.35	0.99																																					lake									
173	South Westland	37	Mātainui	MĀ-TAInui	Maika Mason	64	101.26	102.32	1.06																																					creek									
173	South Westland	38	Mātaketake	MĀ-TAke·take	Maika Mason	64	103.7	105.08	1.38																																					range									
173	South Westland	39	Meta						0.00																			not a Māori word																											
173	South Westland	40	Mikonui	MIko-NUI	Maika Mason	64	106.47	107.32	0.85																																					river		State Forest							
173	South Westland	41	Moeraki	MOEraki	Maika Mason	64	109.12	109.86	0.74																																					Lake		river							
173	South Westland	42	Ngā Roimata ā Hine Hukatere	ngā ROImata ā HIne HUkatere	Maarire Goodall	60	111.86	113.73	1.87													Franz Joseph Glacier																								glacier									
173	South Westland	43	Ngā Tiritiri ō te Moana	ngā TIri·tiri ō te MOAna	Maarire Goodall	60	116.31	117.83	1.52													the Southern Alps																								range									
173	South Westland	44	Ōkāhu	ō-KĀhu	Maika Mason	64	119.04	119.88	0.84													Jackson Bay																								bay									
173	South Westland	45	Ōkārito	ō-KĀrito	Maika Mason	64	122.27	123.28	1.01																																					lagoon		State Forest		locality					
173	South Westland	46	Ōkūkū	ō-KŪkū	Maika Mason	64	125.04	125.97	0.93																																					reserve									
173	South Westland	47	Ōkuramātakitaki	ō-KUra-māTAki·taki	Maika Mason	64	128.2	130.08	1.88																																					hills									
173	South Westland	48	Ōkuru	ō-KUru	Maika Mason	64	131.42	132.25	0.83																																					locality									
173	South Westland	49	Ōmoeroa	ō-MOEroa	Maika Mason	64	133.46	134.32	0.86																																					bluff									
173	South Westland	50	Ōpūkū	ō-PŪkū	Maika Mason	64	135.27	136.21	0.94																																					cliff									
173	South Westland	51	Ōtītia	ō-TĪtia	Maika Mason	64	137.58	138.64	1.06																																					rock									
173	South Westland	52	Ōtoko	ō-TOko	Maika Mason	64	139.94	140.82	0.88																																					river									
173	South Westland	53	Ōtoroakua	ō-TOroa-KUA	Maika Mason	64	142.54	143.91	1.37													Yellow Cliff																								point									
173	South Westland	54	Ōtūtekawa	ō-TŪ-te-KAwa	Maika Mason	64	145.45	146.73	1.28													Mathias Pass																								pass									
173	South Westland	55	Pakutuaro	PAku-TUAro	Maika Mason	64	148.49	149.54	1.05																																					cliff									
173	South Westland	56	Pāringa	PĀringa	Maika Mason	64	151.56	152.28	0.72	Parika	PArika	Maika Mason	64	153.43	154.25																															river		hill							
173	South Westland	57	Piakatū	PIA-KAtū	Maika Mason	64	156.43	157.4	0.97																																					peak		point							
173	South Westland	58	Pōhuerua	PŌhue-RUA	Maika Mason	64	159.15	160.23	1.08	Poerua						Poherua										Poerua, Poherua																				State Forest		stream							
173	South Westland	59	Pōpōtahi	PŌpō-TAhi	Maika Mason	64	162.28	163.29	1.01	Popotai																Popotai																				island									
173	South Westland	60	Pukekura	PUke-KUra	Maika Mason	64	165.49	166.46	0.97																																					locality									
173	South Westland	61	Pukutuaro	PUku-TUAro	Maika Mason	64	168.11	169.19	1.08																																					cliff									
173	South Westland	62	Rimu	RImu	Maika Mason	64	170.53	171.03	0.50																																					locality									
173	South Westland	63	Rotokino	ROto-KIno	Maika Mason	64	172.49	173.42	0.93																																					lake		locality							
173	South Westland	64	Rototekoiti	ROto-te-KOIti	Maika Mason	64	174.96	176.2	1.24																																					lake									
173	South Westland	65	Ruatapu	RUA-TApu	Maika Mason	64	177.8	178.66	0.86																																					locality									
173	South Westland	66	Rurumataikau	RUrumaTAIkau	Maika Mason	64	180.37	181.65	1.28													Whitcombe Pass																								pass									
173	South Westland	67	Tahu Tahi	TAhu TAhi	Maika Mason	64	183.18	184.05	0.87													Cascade Point																								point									
173	South Westland	68	Takutai	TAku-TAI	Maika Mason	64	184.95	185.91	0.96																																					locality									
173	South Westland	69	Tapuwae	TApu-WAE	Maika Mason	64	187.09	187.92	0.83																																					marae	1								
173	South Westland	70	Tātāre	TĀtāre	Maika Mason	64	189.86	190.91	1.05																																					range		stream							
173	South Westland	71	Taumaka	TAUmaka	Maika Mason	64	192.71	193.5	0.79																																					island									
173	South Westland	72	Taupirihaka	TAUpiri-HAka	Maika Mason	64	195.55	196.64	1.09																																					point		locality							
173	South Westland	73	Tāwharekiri	TĀwhare-KIri	Maika Mason	64	197.94	198.93	0.99																																					lakes									
173	South Westland	74	Te Ara Pokipoki	te Ara POki·poki	Maika Mason	64	200.4	201.54	1.14													Awarua Point																								point									
173	South Westland	75	Te Mātua-tāne	te MĀtua-TĀne	Maika Mason	64	203.01	204.57	1.56													Main Divide																								divide									
173	South Westland	76	Te Rahoōtaiepa	te RAho-ō-TAIepa	Maika Mason	64	205.95	207.07	1.12																																					river									
173	South Westland	77	Te Tāho	te TĀho	Maika Mason	64	209.53	210.44	0.91																																					locality									
173	South Westland	78	Te Tai Poutini	te TAI POUtini	Maika Mason	64	211.8	212.97	1.17													the West Coast and Tasman Sea off Westland																								region		sea							
173	South Westland	79	Te Whāraki	te WHĀraki	Maika Mason	64	214.81	215.33	0.52													Bruce Bay							see also	Heretaniwha	see also Heretaniwha			Heretaniwha												bluff									
173	South Westland	80	Tioripātea	TIOri-PĀtea	Maika Mason	64	217.8	219.05	1.25													Haast Pass																								pass									
173	South Westland	81	Tīti Tira	TĪti TIra	Maika Mason	64	220.21	221.43	1.22	Tīti Haia	TĪti HAIa	Maika Mason	64	222.7	223.85																															point									
173	South Westland	82	Tītītea	TĪtī-TEA	Maika Mason	64	225.3	226.42	1.12													Mount Aspiring																								peak									
173	South Westland	83	Toaroha	TOA-ROha	Maika Mason	64	229.18	230.19	1.01																Tō-aroha																					river									
173	South Westland	84	Toatataihi	TOAtata-Ihi	Maika Mason	64	231.48	232.85	1.37													Landsborough River																								river									
173	South Westland	85	Tōtara	TŌtara	Maika Mason	64	233.93	234.78	0.85																																					river		lagoon							
173	South Westland	86	Tūhua	TŪhua	Maika Mason	64	236.28	237.13	0.85																																					peak		creek							
173	South Westland	87	Tururehekau	TUru-REhe-KAU	Maika Mason	64	239.07	240.32	1.25													Mount Forbes																								peak									
173	South Westland	88	Utumoa	Utu-MOA	Maika Mason	64	242.13	242.99	0.86																																					headland									
173	South Westland	89	Wahapō	WAha-PŌ	Maika Mason	64	244.55	245.47	0.92																																					lake									
173	South Westland	90	Waiātoto	WAI-ā-TOto	Maika Mason	64	246.6	247.63	1.03																																					river		locality							
173	South Westland	91	Waiau	WAIau	Maika Mason	64	248.94	249.49	0.55	Waiho																Waiho																				river									
173	South Westland	92	Waikūkupa	WAI-KŪkupa	Maika Mason	64	250.88	252	1.12																																					river		State Forest							
173	South Westland	93	Wainihinihi	WAI-NIhi·nihi	Maika Mason	64	253.71	254.85	1.14																																					river		creek							
173	South Westland	94	Wairoa	WAI-ROA	Maika Mason	64	256.25	256.93	0.68													Saltwater Lagoon																								lagoon									
173	South Westland	95	Waitaha	WAI-TAha	Maika Mason	64	259.15	260	0.85																																					river									
173	South Westland	96	Waitahi	WAI-TAhi	Maika Mason	64	261.68	262.49	0.81																																					bluff									
173	South Westland	97	Waitaiki	WAI-TAIki	Maika Mason	64	263.98	264.9	0.92																			pounamu motherlode																		stream									
173	South Westland	98	Waitangiroto	WAItangi-ROto	Maika Mason	64	266.81	268.04	1.23																																					river									
173	South Westland	99	Waitangitaoka	WAItangi-TAOka	Maika Mason	64	270.39	271.83	1.44	Waitangitaka						Waitangitaona									Waitangitaka	Waitangitaona																				river									
173	South Westland	100	Waitoto	WAI-TOto	Maika Mason	64	273.22	274.28	1.06																																					river									
173	South Westland	101	Waiweka	WAI-WEka	Maika Mason	64	275.95	276.57	0.62													Cook River																								river									
173	South Westland	102	Wanganui	WAnganui	Maika Mason	64	278.07	278.78	0.71	Whanganui																Whanganui																				river		bluff		State Forest					
173	South Westland	103	Weheka	WEheka	Maika Mason	64	281.31	281.82	0.51													Cooks Bluff																								bluff									
173	South Westland	104	Whakapōhai	whaka·PŌhai	Maika Mason	64	283.31	284.44	1.13																Whakapōhai		The variant Whakapōhai would take a stress on the first syllable.																			river		point							
173	South Westland	105	Whataroa	WHata-ROA	Maika Mason	64	286.63	287.4	0.77																																					river		locality							
174	Grey	0	Intro	Zone 174: Grey	Hugh Young	38	0.88	3.36	2.48																																					intro									
174	Grey	1	Ahaura	aHAUra	Maika Mason	64	5.35	6.11	0.76																																					river		locality							
174	Grey	2	Atarau	Atarau	Maika Mason	64	7.2	7.95	0.75																																					locality									
174	Grey	3	Hārata	HĀrata	Maika Mason	64	9.36	10.04	0.68																																					mountain									
174	Grey	4	Haupiri	HAUpiri	Maika Mason	64	11.11	11.82	0.71																																					lake		river		locality					
174	Grey	5	Hīnau	HĪnau	Maika Mason	64	13	13.68	0.68																																					locality									
174	Grey	6	Hōhonu	HŌhonu	Maika Mason	64	14.83	15.54	0.71													locality: the Greenstone																								range		locality							
174	Grey	7	Hope Oka	HOPE Oka	Maika Mason	64	16.63	17.53	0.90													Taipo River																								river									
174	Grey	8	Hukarere	HUkarere	Maika Mason	64	18.54	19.44	0.90																																					locality									
174	Grey	9	Hukawai	HUkawai	Maika Mason	64	20.32	21.09	0.77																																					locality									
174	Grey	10	Ikamātua	Ika-MĀtua	Maika Mason	64	22.53	23.61	1.08																																					locality									
174	Grey	11	Kaiata	KAIata	Maika Mason	64	25.13	25.85	0.72																																					range		locality							
174	Grey	12	Kaimata	KAImata	Maika Mason	64	26.85	27.65	0.80																																					locality									
174	Grey	13	Kāmaka	KĀmaka	Maika Mason	64	28.73	29.67	0.94																																					locality									
174	Grey	14	Kāroro	KĀroro	Maika Mason	64	30.85	31.7	0.85																																					locality									
174	Grey	15	Kauru Pātaka	KAUru PĀtaka	Maika Mason	64	32.95	34.45	1.50																																					lake									
174	Grey	16	Kohimara	KOhi-MAra	Maika Mason	64	35.64	36.49	0.85																																					Junction		locality							
174	Grey	17	Kōkiri	KŌkiri	Maika Mason	64	37.61	38.29	0.68																																					locality									
174	Grey	18	Kōpara	KŌpara	Maika Mason	64	39.44	40.21	0.77																																					locality									
174	Grey	19	Kōtuku Whakaoho	KŌtuku-whaka·Oho	Maika Mason	64	41.29	43.08	1.79	Kōtuku															Kōtuku																					locality									
174	Grey	20	Kūmara	KŪmara	Maika Mason	64	44.07	44.85	0.78																				but see	Kohimara	but see Kohimara			Kohimara												Junction		locality							
174	Grey	21	Maimai	MAI-MAI	Maika Mason	64	46.32	47.1	0.78																																					creek		plains		locality					
174	Grey	22	Māori	MĀori	Maika Mason	64	48.4	49.13	0.73																																					Gully		locality							
174	Grey	23	Mataī	MAtaī	Maika Mason	64	49.89	50.76	0.87																																					locality									
174	Grey	24	Maukurunui	MAUkuru-NUI	Maika Mason	64	52.36	53.44	1.08													Bakers Creek, Seventeen Mile Bluff																								creek									
174	Grey	25	Māwhera	MĀwhera	Maika Mason	64	54.67	55.52	0.85													lower Grey River, Greymouth																								river		town							
174	Grey	26	Māwheraiti	MĀwhera-Iti	Maika Mason	64	56.46	57.52	1.06																																					river		locality							
174	Grey	27	Māwheranui	MĀwhera-NUI	Maika Mason	64	58.76	59.94	1.18													upper Grey River																								river									
174	Grey	28	Moana	MOAna	Maika Mason	64	61.18	61.79	0.61													Lake Brunner																								locality									
174	Grey	29	Moana Kōtuku	MOAna KŌtuku	Maika Mason	64	62.58	64.24	1.66													Lake Brunner																								lake									
174	Grey	30	Motukiekie	MOtu-KIE·kie	Maika Mason	64	65.73	67.15	1.42																																					rocks									
174	Grey	31	Ngāhere	NGĀhere	Maika Mason	64	68.59	69.4	0.81																																					locality									
